Timestamp	Call	MHz	SNR	Drift	Grid	Pwr	Reporter	RGrid	km	az
 2019-04-05 10:38 	 G4OEU 	 14.097107 	 -7 	 0 	 IO84 	 1 	 IS0KYB1 	 JM49jn 	 1880 	 147 
 2019-04-05 10:38 	 DD5XX 	 14.097043 	 -26 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:38 	 DL4XJ 	 14.097088 	 -8 	 -1 	 JO42un 	 2 	 IS0KYB1 	 JM49jn 	 1447 	 183 
 2019-04-05 10:38 	 PD1RA 	 14.097081 	 -5 	 0 	 JO22xf 	 5 	 IS0KYB1 	 JM49jn 	 1425 	 170 
 2019-04-05 10:38 	 F6APU 	 14.097077 	 +3 	 0 	 JN38un 	 5 	 IS0KYB1 	 JM49jn 	 1004 	 175 
 2019-04-05 10:38 	 DG7NFX 	 14.097054 	 -14 	 1 	 JN59ij 	 0.2 	 IS0KYB1 	 JM49jn 	 1104 	 189 
 2019-04-05 10:38 	 MW0ATK 	 14.097030 	 +13 	 0 	 IO81jp 	 5 	 IS0KYB1 	 JM49jn 	 1631 	 141 
 2019-04-05 10:38 	 DL0PBS 	 14.097001 	 -18 	 -1 	 JO33 	 0.2 	 IS0KYB1 	 JM49jn 	 1554 	 174 
 2019-04-05 10:36 	 G0CCL 	 14.097122 	 +8 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:36 	 UR5KHL 	 14.097086 	 -2 	 0 	 KO30 	 0.2 	 IS0KYB1 	 JM49jn 	 1865 	 236 
 2019-04-05 10:36 	 GM4EAU 	 14.097161 	 -19 	 -1 	 IO85hv 	 0.1 	 IS0KYB1 	 JM49jn 	 2025 	 149 
 2019-04-05 10:36 	 SM0FXK 	 14.097151 	 0 	 0 	 JO99eh 	 2 	 IS0KYB1 	 JM49jn 	 2297 	 201 
 2019-04-05 10:36 	 G7TAT 	 14.097049 	 -13 	 1 	 JO01ku 	 0.2 	 IS0KYB1 	 JM49jn 	 1497 	 153 
 2019-04-05 10:36 	 M0REP 	 14.097140 	 -10 	 0 	 IO83vi 	 0.2 	 IS0KYB1 	 JM49jn 	 1745 	 147 
 2019-04-05 10:36 	 G3WUN 	 14.097126 	 -2 	 0 	 IO91ms 	 0.2 	 IS0KYB1 	 JM49jn 	 1551 	 147 
 2019-04-05 10:36 	 G4MRK 	 14.097099 	 +9 	 -2 	 IO94hw 	 5 	 IS0KYB1 	 JM49jn 	 1869 	 152 
 2019-04-05 10:36 	 OE3KFB 	 14.097099 	 +2 	 0 	 JN78wl 	 5 	 IS0KYB1 	 JM49jn 	 1141 	 212 
 2019-04-05 10:36 	 DL6NL 	 14.097087 	 +4 	 0 	 JO50cb 	 0.05 	 IS0KYB1 	 JM49jn 	 1173 	 186 
 2019-04-05 10:36 	 G7WBY 	 14.097081 	 -2 	 0 	 IO91rt 	 0.2 	 IS0KYB1 	 JM49jn 	 1540 	 149 
 2019-04-05 10:36 	 4X1MB 	 14.097070 	 -14 	 1 	 KM71 	 0.2 	 IS0KYB1 	 JM49jn 	 2522 	 298 
 2019-04-05 10:36 	 DG7NFX 	 14.097054 	 -9 	 0 	 JN59ij 	 0.2 	 IS0KYB1 	 JM49jn 	 1104 	 189 
 2019-04-05 10:36 	 EA7ADI 	 14.097023 	 -18 	 -3 	 IM77ai 	 0.2 	 IS0KYB1 	 JM49jn 	 1306 	 75 
 2019-04-05 10:36 	 UR5MLG 	 14.097012 	 -14 	 -2 	 KN99 	 0.2 	 IS0KYB1 	 JM49jn 	 2610 	 257 
 2019-04-05 10:34 	 PA8Z 	 14.097165 	 -24 	 0 	 JO22oc 	 0.1 	 IS0KYB1 	 JM49jn 	 1421 	 167 
 2019-04-05 10:34 	 M0MVA 	 14.097153 	 +1 	 0 	 IO81 	 0.5 	 IS0KYB1 	 JM49jn 	 1610 	 141 
 2019-04-05 10:34 	 DL2XL/P 	 14.097143 	 -4 	 -2 	 JN39vd 	 0.2 	 IS0KYB1 	 JM49jn 	 1069 	 175 
 2019-04-05 10:34 	 LA6GH 	 14.097135 	 -7 	 0 	 JP32cl 	 0.1 	 IS0KYB1 	 JM49jn 	 2554 	 175 
 2019-04-05 10:34 	 M0BSI 	 14.097128 	 +3 	 0 	 IO70jc 	 2 	 IS0KYB1 	 JM49jn 	 1605 	 132 
 2019-04-05 10:34 	 G0CCL 	 14.097121 	 +15 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:34 	 M0SAS 	 14.097110 	 -6 	 0 	 IO82ve 	 0.2 	 IS0KYB1 	 JM49jn 	 1638 	 145 
 2019-04-05 10:34 	 RA3III 	 14.097104 	 -12 	 0 	 KO66jf 	 0.2 	 IS0KYB1 	 JM49jn 	 2550 	 234 
 2019-04-05 10:34 	 G4TKO 	 14.097092 	 -7 	 0 	 IO93 	 0.2 	 IS0KYB1 	 JM49jn 	 1717 	 150 
 2019-04-05 10:34 	 R2ARX 	 14.097070 	 -11 	 0 	 KO96ca 	 1 	 IS0KYB1 	 JM49jn 	 2822 	 242 
 2019-04-05 10:34 	 HB9FMT 	 14.097069 	 -20 	 1 	 JN37 	 0.1 	 IS0KYB1 	 JM49jn 	 893 	 170 
 2019-04-05 10:34 	 DG7NFX 	 14.097053 	 -7 	 1 	 JN59ij 	 0.2 	 IS0KYB1 	 JM49jn 	 1104 	 189 
 2019-04-05 10:34 	 DD5XX 	 14.097043 	 -13 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:34 	 WJ1I 	 14.097013 	 -29 	 0 	 FN41xq 	 5 	 IS0KYB1 	 JM49jn 	 6410 	 64 
 2019-04-05 10:32 	 OZ7IT 	 14.097148 	 +14 	 0 	 JO65df 	 5 	 IS0KYB1 	 JM49jn 	 1761 	 190 
 2019-04-05 10:32 	 G0CCL 	 14.097176 	 +13 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:32 	 PA3BTI 	 14.097169 	 +17 	 0 	 JO22og 	 20 	 IS0KYB1 	 JM49jn 	 1440 	 168 
 2019-04-05 10:32 	 LA6GH 	 14.097135 	 -11 	 0 	 JP32cl 	 0.1 	 IS0KYB1 	 JM49jn 	 2554 	 175 
 2019-04-05 10:32 	 PD1AJJ 	 14.097129 	 -15 	 0 	 JO21ht 	 0.2 	 IS0KYB1 	 JM49jn 	 1399 	 165 
 2019-04-05 10:32 	 G4CVA 	 14.097097 	 +10 	 4 	 IO94vc 	 1 	 IS0KYB1 	 JM49jn 	 1753 	 154 
 2019-04-05 10:32 	 G8LIK 	 14.097118 	 -1 	 0 	 IO93cn 	 0.2 	 IS0KYB1 	 JM49jn 	 1750 	 149 
 2019-04-05 10:32 	 M0JBA 	 14.097115 	 +11 	 -1 	 IO93ss 	 2 	 IS0KYB1 	 JM49jn 	 1727 	 152 
 2019-04-05 10:32 	 DG3BD 	 14.097108 	 -10 	 0 	 JO30mv 	 0.1 	 IS0KYB1 	 JM49jn 	 1268 	 173 
 2019-04-05 10:32 	 SK3PH 	 14.097104 	 -10 	 -2 	 JP81gt 	 0.1 	 IS0KYB1 	 JM49jn 	 2529 	 196 
 2019-04-05 10:32 	 OH5XO 	 14.097096 	 +1 	 0 	 KP41 	 0.5 	 IS0KYB1 	 JM49jn 	 2797 	 219 
 2019-04-05 10:32 	 DL6NL 	 14.097086 	 +3 	 0 	 JO50cb 	 0.05 	 IS0KYB1 	 JM49jn 	 1173 	 186 
 2019-04-05 10:32 	 M0RGO 	 14.097075 	 -18 	 -1 	 IO81 	 0.01 	 IS0KYB1 	 JM49jn 	 1610 	 141 
 2019-04-05 10:32 	 UR5KHL 	 14.097086 	 -3 	 0 	 KO30 	 0.2 	 IS0KYB1 	 JM49jn 	 1865 	 236 
 2019-04-05 10:32 	 OK1RPL 	 14.097071 	 -4 	 -2 	 JN69qs 	 0.1 	 IS0KYB1 	 JM49jn 	 1191 	 199 
 2019-04-05 10:32 	 G7CKX 	 14.097062 	 -2 	 0 	 IO83wb 	 0.2 	 IS0KYB1 	 JM49jn 	 1715 	 147 
 2019-04-05 10:32 	 MM0WST 	 14.097054 	 -23 	 -1 	 IO85ix 	 0.2 	 IS0KYB1 	 JM49jn 	 2030 	 149 
 2019-04-05 10:32 	 DD5XX 	 14.097043 	 -17 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:32 	 DF0PDF 	 14.097037 	 -12 	 0 	 JO42cw 	 0.01 	 IS0KYB1 	 JM49jn 	 1488 	 178 
 2019-04-05 10:32 	 EA7ADI 	 14.097023 	 -18 	 -4 	 IM77ai 	 0.2 	 IS0KYB1 	 JM49jn 	 1306 	 75 
 2019-04-05 10:30 	 ON4LUK 	 14.097200 	 -12 	 0 	 JO11 	 0.2 	 IS0KYB1 	 JM49jn 	 1400 	 159 
 2019-04-05 10:30 	 G0CCL 	 14.097176 	 +14 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:30 	 SM0FXK 	 14.097151 	 +2 	 0 	 JO99eh 	 2 	 IS0KYB1 	 JM49jn 	 2297 	 201 
 2019-04-05 10:30 	 G0UJA 	 14.097143 	 -7 	 0 	 JO01bj 	 0.5 	 IS0KYB1 	 JM49jn 	 1477 	 150 
 2019-04-05 10:30 	 2E0IKV 	 14.097137 	 -16 	 0 	 JO01ih 	 0.2 	 IS0KYB1 	 JM49jn 	 1449 	 151 
 2019-04-05 10:30 	 DL1FX 	 14.097124 	 -3 	 0 	 JN49gr 	 0.1 	 IS0KYB1 	 JM49jn 	 1131 	 179 
 2019-04-05 10:30 	 OZ1BZS 	 14.097128 	 +7 	 -1 	 JO46ld 	 5 	 IS0KYB1 	 JM49jn 	 1844 	 180 
 2019-04-05 10:30 	 F6KOP 	 14.097116 	 -7 	 0 	 JN18 	 0.2 	 IS0KYB1 	 JM49jn 	 1095 	 153 
 2019-04-05 10:30 	 G4MRK 	 14.097099 	 +11 	 -1 	 IO94hw 	 5 	 IS0KYB1 	 JM49jn 	 1869 	 152 
 2019-04-05 10:30 	 G7RHF 	 14.097095 	 +13 	 -1 	 IO82qk 	 5 	 IS0KYB1 	 JM49jn 	 1677 	 144 
 2019-04-05 10:30 	 G0LUJ 	 14.097073 	 +5 	 0 	 IO83ls 	 5 	 IS0KYB1 	 JM49jn 	 1814 	 146 
 2019-04-05 10:30 	 PD1CC 	 14.097084 	 +1 	 -4 	 JO21bu 	 5 	 IS0KYB1 	 JM49jn 	 1413 	 163 
 2019-04-05 10:30 	 G4BAV 	 14.097060 	 -22 	 -2 	 JO02oc 	 0.1 	 IS0KYB1 	 JM49jn 	 1511 	 154 
 2019-04-05 10:30 	 G4SDL 	 14.097039 	 -2 	 0 	 IO83tk 	 1 	 IS0KYB1 	 JM49jn 	 1759 	 147 
 2019-04-05 10:30 	 UR5FKG 	 14.097032 	 -15 	 0 	 KN56 	 0.01 	 IS0KYB1 	 JM49jn 	 1951 	 255 
 2019-04-05 10:30 	 DG7NFX 	 14.097053 	 -9 	 1 	 JN59ij 	 0.2 	 IS0KYB1 	 JM49jn 	 1104 	 189 
 2019-04-05 10:30 	 G3VBQ 	 14.097052 	 -4 	 0 	 IO81wr 	 0.5 	 IS0KYB1 	 JM49jn 	 1593 	 144 
 2019-04-05 10:30 	 DD5XX 	 14.097043 	 -17 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:30 	 PH1A 	 14.097019 	 -13 	 -1 	 JO21hu 	 0.2 	 IS0KYB1 	 JM49jn 	 1404 	 165 
 2019-04-05 10:30 	 DL1EFF 	 14.097000 	 -26 	 -1 	 JN59oe 	 0.2 	 IS0KYB1 	 JM49jn 	 1087 	 191 
 2019-04-05 10:28 	 DL2HAH 	 14.097152 	 -4 	 0 	 JO54 	 0.1 	 IS0KYB1 	 JM49jn 	 1667 	 186 
 2019-04-05 10:28 	 PA8Z 	 14.097167 	 -19 	 0 	 JO22oc 	 0.1 	 IS0KYB1 	 JM49jn 	 1421 	 167 
 2019-04-05 10:28 	 DK3DUA 	 14.097153 	 -17 	 0 	 JO61 	 0.2 	 IS0KYB1 	 JM49jn 	 1364 	 195 
 2019-04-05 10:28 	 GI8YJV 	 14.097144 	 +2 	 0 	 IO74 	 0.2 	 IS0KYB1 	 JM49jn 	 1955 	 142 
 2019-04-05 10:28 	 LA6GH 	 14.097135 	 -6 	 0 	 JP32cl 	 0.1 	 IS0KYB1 	 JM49jn 	 2554 	 175 
 2019-04-05 10:28 	 G0CCL 	 14.097121 	 +9 	 -1 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:28 	 G8LIK 	 14.097118 	 +3 	 0 	 IO93cn 	 0.2 	 IS0KYB1 	 JM49jn 	 1750 	 149 
 2019-04-05 10:28 	 F6APU 	 14.097077 	 +10 	 0 	 JN38un 	 5 	 IS0KYB1 	 JM49jn 	 1004 	 175 
 2019-04-05 10:28 	 M1SPY 	 14.097110 	 -5 	 0 	 IO94 	 0.2 	 IS0KYB1 	 JM49jn 	 1814 	 152 
 2019-04-05 10:28 	 G4OEU 	 14.097107 	 -1 	 0 	 IO84 	 1 	 IS0KYB1 	 JM49jn 	 1880 	 147 
 2019-04-05 10:28 	 OE3KFB 	 14.097099 	 -2 	 0 	 JN78wl 	 5 	 IS0KYB1 	 JM49jn 	 1141 	 212 
 2019-04-05 10:28 	 4X1MB 	 14.097069 	 -10 	 1 	 KM71 	 0.2 	 IS0KYB1 	 JM49jn 	 2522 	 298 
 2019-04-05 10:28 	 PA3BGQ 	 14.097097 	 -9 	 -3 	 JO22 	 0.2 	 IS0KYB1 	 JM49jn 	 1466 	 167 
 2019-04-05 10:28 	 G7OAI 	 14.097078 	 +6 	 1 	 IO83 	 0.2 	 IS0KYB1 	 JM49jn 	 1788 	 145 
 2019-04-05 10:28 	 DD5XX 	 14.097043 	 -18 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:28 	 MW0ATK 	 14.097030 	 +14 	 0 	 IO81jp 	 5 	 IS0KYB1 	 JM49jn 	 1631 	 141 
 2019-04-05 10:28 	 M0RGO 	 14.097025 	 -10 	 -1 	 IO81 	 0.01 	 IS0KYB1 	 JM49jn 	 1610 	 141 
 2019-04-05 10:28 	 UR5MLG 	 14.097012 	 -11 	 -1 	 KN99 	 0.2 	 IS0KYB1 	 JM49jn 	 2610 	 257 
 2019-04-05 10:26 	 G3WUN 	 14.097126 	 -14 	 0 	 IO91ms 	 0.2 	 IS0KYB1 	 JM49jn 	 1551 	 147 
 2019-04-05 10:26 	 DG7NFX 	 14.097054 	 -10 	 1 	 JN59ij 	 0.2 	 IS0KYB1 	 JM49jn 	 1104 	 189 
 2019-04-05 10:26 	 PA3BTI 	 14.097169 	 +20 	 -1 	 JO22og 	 20 	 IS0KYB1 	 JM49jn 	 1440 	 168 
 2019-04-05 10:26 	 DK3DUA 	 14.097153 	 -15 	 0 	 JO61 	 0.2 	 IS0KYB1 	 JM49jn 	 1364 	 195 
 2019-04-05 10:26 	 GI8YJV 	 14.097144 	 +1 	 0 	 IO74 	 0.2 	 IS0KYB1 	 JM49jn 	 1955 	 142 
 2019-04-05 10:26 	 LA6GH 	 14.097134 	 -10 	 0 	 JP32cl 	 0.1 	 IS0KYB1 	 JM49jn 	 2554 	 175 
 2019-04-05 10:26 	 G0RCY 	 14.097088 	 -12 	 0 	 IO83 	 0.2 	 IS0KYB1 	 JM49jn 	 1788 	 145 
 2019-04-05 10:26 	 PD7JK 	 14.097049 	 -5 	 0 	 JO21ju 	 0.2 	 IS0KYB1 	 JM49jn 	 1401 	 166 
 2019-04-05 10:26 	 DD5XX 	 14.097043 	 -22 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:26 	 G4MRK 	 14.097099 	 +7 	 -1 	 IO94hw 	 5 	 IS0KYB1 	 JM49jn 	 1869 	 152 
 2019-04-05 10:26 	 G0CCL 	 14.097121 	 +9 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:26 	 2E0DLC 	 14.097089 	 -4 	 0 	 IO93hm 	 0.2 	 IS0KYB1 	 JM49jn 	 1732 	 150 
 2019-04-05 10:26 	 DL1DUZ 	 14.097018 	 -19 	 0 	 JO61tb 	 0.1 	 IS0KYB1 	 JM49jn 	 1333 	 198 
 2019-04-05 10:26 	 DL0PBS 	 14.097001 	 -12 	 0 	 JO33 	 0.2 	 IS0KYB1 	 JM49jn 	 1554 	 174 
 2019-04-05 10:24 	 SK3PH 	 14.097192 	 -16 	 -1 	 JP81gt 	 0.1 	 IS0KYB1 	 JM49jn 	 2529 	 196 
 2019-04-05 10:24 	 G0CCL 	 14.097176 	 +15 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:24 	 M0RGO 	 14.097163 	 -15 	 0 	 IO81 	 0.01 	 IS0KYB1 	 JM49jn 	 1610 	 141 
 2019-04-05 10:24 	 SM0FXK 	 14.097152 	 +1 	 0 	 JO99eh 	 2 	 IS0KYB1 	 JM49jn 	 2297 	 201 
 2019-04-05 10:24 	 OZ7IT 	 14.097148 	 +18 	 0 	 JO65df 	 5 	 IS0KYB1 	 JM49jn 	 1761 	 190 
 2019-04-05 10:24 	 M0MVA 	 14.097139 	 -8 	 0 	 IO81 	 0.5 	 IS0KYB1 	 JM49jn 	 1610 	 141 
 2019-04-05 10:24 	 DL1FX 	 14.097124 	 -2 	 0 	 JN49gr 	 0.1 	 IS0KYB1 	 JM49jn 	 1131 	 179 
 2019-04-05 10:24 	 G8LIK 	 14.097118 	 +6 	 0 	 IO93cn 	 0.2 	 IS0KYB1 	 JM49jn 	 1750 	 149 
 2019-04-05 10:24 	 UR5KHL 	 14.097086 	 +2 	 0 	 KO30 	 0.2 	 IS0KYB1 	 JM49jn 	 1865 	 236 
 2019-04-05 10:24 	 OK1RPL 	 14.097071 	 -4 	 -1 	 JN69qs 	 0.1 	 IS0KYB1 	 JM49jn 	 1191 	 199 
 2019-04-05 10:24 	 G7TAT 	 14.097050 	 -11 	 1 	 JO01ku 	 0.2 	 IS0KYB1 	 JM49jn 	 1497 	 153 
 2019-04-05 10:24 	 EA7ADI 	 14.097023 	 -16 	 -3 	 IM77ai 	 0.2 	 IS0KYB1 	 JM49jn 	 1306 	 75 
 2019-04-05 10:22 	 G7CKX 	 14.097068 	 0 	 -1 	 IO83wb 	 0.2 	 IS0KYB1 	 JM49jn 	 1715 	 147 
 2019-04-05 10:22 	 PD0WAG 	 14.097057 	 -21 	 0 	 JO21tx 	 0.1 	 IS0KYB1 	 JM49jn 	 1402 	 169 
 2019-04-05 10:22 	 DL2XL/P 	 14.097143 	 -5 	 -1 	 JN39vd 	 0.2 	 IS0KYB1 	 JM49jn 	 1069 	 175 
 2019-04-05 10:22 	 G0CCL 	 14.097176 	 +14 	 0 	 JO02bf 	 5 	 IS0KYB1 	 JM49jn 	 1557 	 151 
 2019-04-05 10:22 	 M0REP 	 14.097140 	 0 	 0 	 IO83vi 	 0.2 	 IS0KYB1 	 JM49jn 	 1745 	 147 
 2019-04-05 10:22 	 G6KIZ 	 14.097133 	 -15 	 3 	 JO02fu 	 0.2 	 IS0KYB1 	 JM49jn 	 1609 	 153 
 2019-04-05 10:22 	 G0FTD 	 14.097129 	 -16 	 -1 	 JO01mi 	 0.5 	 IS0KYB1 	 JM49jn 	 1442 	 152 
 2019-04-05 10:22 	 M0JBA 	 14.097115 	 -9 	 0 	 IO93ss 	 2 	 IS0KYB1 	 JM49jn 	 1727 	 152 
 2019-04-05 10:22 	 DG7NFX 	 14.097054 	 -8 	 0 	 JN59ij 	 0.2 	 IS0KYB1 	 JM49jn 	 1104 	 189 
 2019-04-05 10:22 	 OZ8PZ 	 14.097114 	 +3 	 0 	 JO47 	 0.2 	 IS0KYB1 	 JM49jn 	 1992 	 180 
 2019-04-05 10:22 	 G4MRK 	 14.097099 	 +9 	 -2 	 IO94hw 	 5 	 IS0KYB1 	 JM49jn 	 1869 	 152 
 2019-04-05 10:22 	 DD5XX 	 14.097043 	 -24 	 0 	 JN48pr 	 0.01 	 IS0KYB1 	 JM49jn 	 1020 	 182 
 2019-04-05 10:22 	 G7RHF 	 14.097095 	 +22 	 0 	 IO82qk 	 5 	 IS0KYB1 	 JM49jn 	 1677 	 144 
 2019-04-05 10:22 	 G0WTZ 	 14.097042 	 -14 	 -3 	 IO92 	 0.2 	 IS0KYB1 	 JM49jn 	 1621 	 148 
 2019-04-05 10:22 	 DG4NAA 	 14.096997 	 -28 	 0 	 JN59ll 	 0.5 	 IS0KYB1 	 JM49jn 	 1116 	 190 
 2019-04-05 10:20 	 PA3BTI 	 14.097169 	 +19 	 -1 	 JO22og 	 20 	 IS0KYB1 	 JM49jn 	 1440 	 168 
 2019-04-05 10:20 	 YO8TEH 	 14.097148 	 -12 	 1 	 IO83sc 	 0.2 	 IS0KYB1 	 JM49jn 	 1731 	 146 
